datetime_utc,distance_au,velocity_km_s,designation,name,diameter_km,potentially_hazardous
2020-01-01 21:01:00,0.131087507929499,6.64552237328032,2020 JU,,nan,True
2020-01-02 01:53:00,0.204963732631614,18.5987790232467,416591,,nan,True
2020-01-02 09:35:00,0.252796953805701,37.6220787454813,506491,,nan,True
2020-01-03 05:19:00,0.252178290477131,16.8589374954098,2013 AS27,,nan,True
